code,performanceExpPubDate,performanceExpStatDate,performanceExpUpdateDate,performanceExpressTotalAsset,performanceExpressNetAsset,performanceExpressEPSChgPct,performanceExpressROEWa,performanceExpressEPSDiluted,performanceExpressGRYOY,performanceExpressOPYOY
sz.300076,2013-02-27,2012-12-31,2013-02-27,1197043400.0,1057200700.0,0.010627,3.06,0.31,0.20599699999999999,0.019344999999999998
sz.300077,2013-02-27,2012-12-31,2013-02-27,2891551865.27,2725856738.55,-0.20731,1.88,0.19,-0.250266,-1.393133
sz.300078,2013-02-27,2012-12-31,2013-02-27,1215451809.0,1163773882.0,-0.130957,6.16,0.425,-0.045233999999999996,-0.25203200000000003
sz.300079,2013-02-27,2012-12-31,2013-02-27,2681929000.0,2524770000.0,0.186596,11.11,0.79,0.19004300000000002,0.3663
sz.300081,2013-02-28,2012-12-31,2013-02-28,1210168227.09,839574129.03,0.247175,3.9,0.48,0.123228,0.6679649999999999
sz.300082,2013-02-27,2012-12-31,2013-02-27,3572812223.88,2802204747.24,-0.275696,3.5,0.37,0.42907,-0.4872510000000001
sz.300083,2013-02-27,2012-12-31,2013-02-27,2106976158.62,1305062892.47,0.155844,7.67,0.48,0.512645,0.388185
sz.300084,2013-02-28,2012-12-31,2013-02-28,828688626.6,616034639.78,-0.12343399999999999,0.48,0.0234,0.15021700000000002,-0.620727
sz.300085,2013-02-26,2012-12-31,2013-02-26,528315392.36,515712130.92,-0.023336000000000003,3.51,0.1503,0.042881,-0.333687
sz.300085,2013-07-30,2013-06-30,2013-07-30,517161411.52,506315311.61,-0.036446,0.97,0.0417,0.023014,-0.711553
sz.300086,2013-02-27,2012-12-31,2013-02-27,1960196292.14,1795326970.18,0.12521,1.34,0.12,0.196125,6.534482
sz.300087,2013-02-04,2012-12-31,2013-02-04,1007601327.42,568834134.9,0.009356999999999999,4.0,0.21,0.48939099999999996,0.080214
sz.300088,2013-02-27,2012-12-31,2013-02-27,1771965873.89,1437516386.71,0.153825,14.92,0.62,0.376071,0.240499
sz.300089,2013-02-28,2012-12-31,2013-02-28,1019634382.37,779155776.92,-0.106531,2.81,0.15,-0.08678999999999999,-0.646436
sz.300090,2013-02-27,2012-12-31,2013-02-27,3004071544.85,1021279080.33,0.046917,8.58,0.33,0.272378,0.177294
sz.300091,2013-02-27,2012-12-31,2013-02-27,1336715826.18,798333640.67,-0.36636199999999997,-1.98,-0.08,-0.182231,-1.3247799999999998
sz.300092,2013-02-26,2012-12-31,2013-02-26,777459581.53,541470639.08,-0.232719,1.0,0.06,-0.217148,-0.821924
sz.300093,2013-02-27,2012-12-31,2013-02-27,1193714752.01,848979843.23,-0.08216,3.19,0.12,0.024679,-0.354531
sz.300094,2013-02-28,2012-12-31,2013-02-28,1981018462.66,1429055892.76,-0.654855,-15.31,-0.62,0.108427,-29.309659000000003
sz.300095,2013-02-20,2012-12-31,2013-02-20,928672784.42,686183026.44,0.18671300000000002,4.02,0.35,0.095061,1.544083
sz.300096,2013-02-27,2012-12-31,2013-02-27,741076024.84,630727427.33,-0.173842,9.26,0.33,-0.2712,-0.450587
sz.300097,2013-02-28,2012-12-31,2013-02-28,543213396.83,406674615.67,-0.173714,0.83,0.06,0.26676700000000003,-0.703707
sz.300098,2013-02-28,2012-12-31,2013-02-28,918037331.9,693964792.55,-0.807537,-14.96,-0.64,0.467937,-13.62309
sz.300099,2013-02-26,2012-12-31,2013-02-26,799515642.77,745080547.85,0.104976,13.6,0.94,0.120405,0.002794
sz.300100,2013-02-28,2012-12-31,2013-02-28,1502615180.38,955017128.01,-0.181861,11.62,0.79,0.10069299999999999,-0.20766199999999999
sz.300101,2013-02-28,2012-12-31,2013-02-28,930307086.48,744290377.88,-0.081977,3.38,0.09,0.021667,-0.430935
sz.300102,2013-02-28,2012-12-31,2013-02-28,1867215500.0,1740601400.0,-0.237112,6.29,0.37,0.43561700000000003,-0.42582
sz.300103,2013-02-26,2012-12-31,2013-02-26,865819357.86,723521176.03,-0.057926,7.55,0.25,0.034305,-0.238693
sz.300104,2013-02-28,2012-12-31,2013-02-28,2896519878.12,1245349423.81,0.15268900000000002,14.42,0.47,0.951973,0.22724499999999997
sz.300105,2013-01-25,2012-12-31,2013-01-25,2521734100.0,1858363400.0,0.12837300000000001,11.99,0.74,0.384449,0.2179
sz.300106,2013-02-22,2012-12-31,2013-02-22,1101324108.36,586009627.15,-0.027682,6.12,0.3,0.538473,-0.01745
sz.300107,2013-02-27,2012-12-31,2013-02-27,807518294.85,795123810.3,-0.06706000000000001,1.5,0.09,0.150023,-0.42264399999999996
sz.300108,2013-02-25,2012-12-31,2013-02-25,402455285.25,385053021.14,0.025716000000000003,7.39,0.23,0.263479,0.12344000000000001
sz.300109,2013-02-27,2012-12-31,2013-02-27,409240416.99,364239575.28,-0.038327999999999994,5.75,0.18,0.116993,-0.197047
sz.300110,2013-02-27,2012-12-31,2013-02-27,1806198400.0,1286793900.0,0.040734,7.75,0.44,0.371361,0.216694
sz.300111,2013-02-27,2012-12-31,2013-02-27,3008669813.52,1147791444.93,-0.7325149999999999,-25.59,-0.66,-0.35986399999999996,-22.189173999999998
sz.300112,2013-02-26,2012-12-31,2013-02-26,551409613.26,443671535.62,-0.005963,5.43,0.15,0.49245900000000004,0.108944
sz.300113,2013-02-27,2012-12-31,2013-02-27,897799532.41,808305138.07,0.21553699999999998,11.95,0.7,0.5855100000000001,0.5183439999999999
sz.300114,2013-02-25,2012-12-31,2013-02-25,1047122300.0,784073100.0,-0.11524000000000001,6.24,0.4,0.174587,-0.215236
sz.300115,2013-02-27,2012-12-31,2013-02-27,1989106899.04,1492961838.7,0.11907000000000001,13.5,0.74,0.560195,0.185684
sz.300116,2013-02-28,2012-12-31,2013-04-17,592985600.0,473434000.0,-0.310257,-2.76,-0.17,0.553542,-3.201394
sz.300117,2013-02-28,2012-12-31,2013-02-28,2289222613.02,1213752700.91,0.002164,4.91,0.27,0.113016,-0.20980500000000002
sz.300118,2013-04-02,2012-12-31,2013-04-02,4019590000.0,1932055500.0,-0.9610200000000001,-22.05,-0.86,-0.517656,-11.226258999999999
sz.300119,2013-02-01,2012-12-31,2013-02-01,1793512908.6,1484160964.57,0.15468800000000002,10.05,0.75,0.11686099999999999,0.108695
sz.300120,2013-02-27,2012-12-31,2013-02-27,648127500.0,592780800.0,-0.108803,3.76,0.1304,-0.070734,-0.48479799999999995
sz.300121,2013-02-28,2012-12-31,2013-02-28,826721369.5,436760137.82,-0.039002999999999996,2.58,0.1,0.11220999999999999,-0.360775
sz.300122,2013-02-04,2012-12-31,2013-02-04,2516041842.64,2375844353.27,0.053489,9.47,0.54,0.216114,0.148281
sz.300123,2013-02-27,2012-12-31,2013-02-27,1386608152.34,854040858.16,0.080778,6.59,0.4,0.46649399999999996,0.29060199999999997
sz.300124,2013-02-27,2012-12-31,2013-02-27,2966331962.08,2689735555.12,-0.063287,12.2,0.81,0.132027,-0.114924
sz.300125,2013-02-27,2012-12-31,2013-02-27,1467504773.96,1064349949.9,-0.32311100000000004,1.29,0.12,-0.10500599999999999,-0.722647
sz.300126,2013-02-27,2012-12-31,2013-02-27,1117556942.34,937285937.52,-0.14155399999999999,5.57,0.3484,-0.04752,-0.28327399999999997
sz.300127,2013-01-22,2012-12-31,2013-01-22,1065923923.16,995485710.78,-0.41158599999999995,7.77,0.48,-0.13566,-0.45099799999999995
sz.300127,2013-07-13,2013-06-30,2013-07-13,1023790475.37,947374797.32,-0.140855,2.55,0.16,-0.404776,-0.459951
sz.300128,2013-02-28,2012-12-31,2013-02-28,1988733621.01,1311044106.9,0.22446999999999998,11.74,0.72,0.643568,0.4642270000000001
sz.300129,2013-02-27,2012-12-31,2013-02-27,1961352525.3,1381673120.51,0.01213,4.19,0.18,0.088559,-0.019825
sz.300130,2013-02-27,2012-12-31,2013-02-27,1192652821.21,984256249.85,-0.150813,5.59,0.51,0.438734,-0.338911
sz.300131,2013-02-28,2012-12-31,2013-02-28,933302750.99,566819210.44,0.017385,4.17,0.22,0.43618100000000004,-0.087525
sz.300132,2013-02-27,2012-12-31,2013-02-27,988453834.84,555145835.96,0.114852,6.7,0.3,0.0061340000000000006,1.217552
sz.300133,2013-02-26,2012-12-31,2013-02-26,1730456829.01,1483421055.09,0.161774,15.75,0.56,0.803286,0.361165
sz.300134,2013-02-28,2012-12-31,2013-02-28,3237752401.24,2142165705.53,-1.178696,-8.49,-0.59,0.51727,-2.594292
sz.300135,2013-02-27,2012-12-31,2013-02-27,1497961746.68,1063353413.9,0.122965,9.39,0.3,0.987375,0.800804
sz.300136,2013-02-28,2012-12-31,2013-02-28,816041960.61,661547827.59,-0.51576,0.88,0.05,0.322365,-0.957201
sz.300137,2013-02-28,2012-12-31,2013-02-28,1000047831.03,908481051.01,0.046217,5.34,0.3,0.306182,0.243259
sz.300138,2013-02-28,2012-12-31,2013-02-28,1387933821.88,994031145.06,-0.094247,6.0,0.3236,-0.11978599999999999,-0.44790699999999994
sz.300139,2013-02-27,2012-12-31,2013-02-27,1232279756.27,1154194565.97,0.112549,8.01,0.836,-0.041587,0.065689
sz.300140,2013-02-27,2012-12-31,2013-02-27,871091961.38,782284052.66,-0.220521,1.63,0.1,-0.282317,-0.8788
sz.300141,2013-02-28,2012-12-31,2013-02-28,730709000.0,584123600.0,0.113498,8.9,0.45,0.443828,0.348623
sz.300142,2013-02-28,2012-12-31,2013-02-28,3954588000.0,2924591800.0,0.21137399999999998,8.76,1.35,0.134542,0.161083
sz.300145,2013-02-26,2012-12-31,2013-02-26,1474248191.34,1102590177.28,0.162554,11.49,0.84,0.21359099999999998,0.17713399999999999
sz.300147,2013-02-26,2012-12-31,2013-02-26,2944670985.98,1483406906.73,0.078938,7.57,0.36,0.300167,0.294163
sz.300148,2013-01-25,2012-12-31,2013-01-25,601631493.22,529548452.17,-0.087688,4.21,0.17,0.000251,-0.271917
sz.300149,2013-02-28,2012-12-31,2013-02-28,670129380.65,619027689.55,0.048806,6.18,0.19,0.428095,0.326719
sz.300150,2013-02-26,2012-12-31,2013-02-26,1470118811.33,1381076418.82,-0.217217,4.82,0.49,-0.240639,-0.250896
sz.300151,2013-02-28,2012-12-31,2013-02-28,825292800.65,720208611.09,0.004488000000000001,4.8,0.34,0.4543180000000001,0.043768
sz.300152,2013-02-28,2012-12-31,2013-02-28,1651410300.0,1392091800.0,0.0077849999999999985,5.21,0.3,0.498648,0.022157
sz.300153,2013-02-27,2012-12-31,2013-02-27,1021990056.7,920202571.46,-0.161734,1.54,0.09,-0.080055,-0.6255390000000001
sz.300153,2013-07-31,2013-06-30,2013-07-31,996255389.4,913679968.14,0.014469999999999997,1.16,0.07,-0.071947,0.31040500000000004
sz.300154,2013-02-22,2012-12-31,2013-02-22,1582850973.06,1379406032.77,-0.13007,6.19,0.37,-0.0011619999999999998,-0.291379
sz.300155,2013-02-28,2012-12-31,2013-02-28,1174150772.8,1020081937.47,0.102905,7.31,0.43,0.43473599999999996,0.461012
sz.300156,2013-02-28,2012-12-31,2013-02-28,2565964057.89,1590398477.45,0.08915,6.6,0.35,1.1005610000000001,0.210869
sz.300157,2013-02-28,2012-12-31,2013-02-28,2270241382.94,1960005881.2,0.129031,6.12,0.59,1.130666,0.616395
sz.300158,2013-02-27,2012-12-31,2013-02-27,2472915046.68,1879741086.51,-0.102077,4.88,0.31,0.193909,-0.228251
sz.300159,2013-02-27,2012-12-31,2013-02-27,1044422000.52,954713163.19,0.0053549999999999995,8.71,0.44,0.092111,0.080476
sz.300160,2013-02-27,2012-12-31,2013-02-27,1312800555.06,1030995870.17,-0.243473,5.11,0.28,-0.010108,-0.454917
sz.300161,2013-02-28,2012-12-31,2013-02-28,1171695328.62,847469867.76,-0.30840300000000004,0.97,0.09,0.054671000000000004,-1.890727
sz.300162,2013-02-26,2012-12-31,2013-02-26,860083379.73,746135214.49,-0.067608,3.22,0.18,0.199028,-0.466171
sz.300163,2013-02-05,2012-12-31,2013-02-05,664744000.0,644799400.0,-0.129126,4.13,0.34,0.016676,-0.348044
sz.300165,2013-02-25,2012-12-31,2013-02-25,1532552300.0,1406699700.0,-0.145953,4.4,0.4,0.00477,-0.25648899999999997
sz.300166,2013-02-27,2012-12-31,2013-02-27,778127335.67,733253890.1,0.108306,10.12,0.58,1.071888,0.392304
sz.300167,2013-02-28,2012-12-31,2013-02-28,813938305.6,715751914.36,0.053492,3.59,0.26,0.099187,-0.244441
sz.300168,2013-02-21,2012-12-31,2013-02-21,1552122515.24,1259123988.21,0.16761700000000002,10.3,0.5085,0.339591,0.4542810000000001
sz.300169,2013-01-31,2012-12-31,2013-01-31,1346180200.0,946427800.0,-0.086454,3.24,0.11,0.25521,-0.726915
sz.300170,2013-02-28,2012-12-31,2013-02-28,1248710305.07,1138697514.25,0.139017,10.67,0.7,0.342534,0.274658
sz.300171,2013-02-28,2012-12-31,2013-02-28,3212673024.78,2190191682.43,0.07610800000000001,11.03,1.12,0.26664899999999997,0.06461599999999999
sz.300172,2013-01-19,2012-12-31,2013-01-19,1053889202.31,818501758.23,0.08466599999999999,7.21,0.44,0.511003,0.215227
sz.300173,2013-02-27,2012-12-31,2013-02-27,771999400.0,570462600.0,-0.127672,4.42,0.22,0.0325,-0.327403
sz.300173,2013-07-25,2013-06-30,2013-07-25,808789200.0,577471600.0,0.0019100000000000002,3.57,0.18,-0.087791,0.017071
sz.300175,2013-02-27,2012-12-31,2013-02-27,874106891.34,714546284.68,-0.071904,3.51,0.05,-0.047998,-0.5942149999999999
sz.300176,2013-02-28,2012-12-31,2013-02-28,1010608821.68,542713490.45,0.121966,7.983,0.4737,0.40846,0.288961
sz.300177,2013-01-26,2012-12-31,2013-01-26,940850683.25,807185869.24,0.048514999999999996,9.36,0.36,5.580474,0.128955
sz.300178,2013-01-30,2012-12-31,2013-01-30,1201803183.71,1048620614.81,0.082322,6.7,0.55,0.43247399999999997,0.21968000000000001
sz.300179,2013-02-27,2012-12-31,2013-02-27,730299593.28,674339625.2,-0.0105,5.2,0.29,0.199455,0.020137000000000002
sz.300180,2013-02-28,2012-12-31,2013-02-28,1340578800.0,1248337600.0,0.044297,7.06,0.54,0.289901,0.14163699999999999
sz.300180,2013-07-31,2013-06-30,2013-07-31,1405577800.0,1274016600.0,0.013159,3.3,0.26,0.228002,0.019321
sz.300181,2013-02-27,2012-12-31,2013-02-27,864186900.0,705760300.0,0.0758,8.86,0.43,0.23066599999999998,0.21773299999999998
sz.300181,2013-07-15,2013-06-30,2013-07-15,874966800.0,729977600.0,0.055113,5.3,0.27,0.274993,0.277926
sz.300182,2013-02-27,2012-12-31,2013-02-27,1271743162.12,1130866752.92,0.22196100000000002,13.61,0.84,0.579014,0.667025
sz.300183,2013-02-28,2012-12-31,2013-02-28,1595933041.43,1537364007.5,0.298767,18.71,1.23,0.171397,0.088753
sz.300184,2013-02-28,2012-12-31,2013-02-28,497747632.13,451572539.96,-0.051208000000000004,4.24,0.19,0.191772,-0.274403
sz.300184,2013-07-31,2013-06-30,2013-07-31,473954592.17,428992777.8,0.034572000000000006,2.57,0.12,1.045779,0.033759
sz.300185,2013-02-27,2012-12-31,2013-02-27,6320581429.4,3512397976.89,-0.058779,3.78,0.15,0.127279,-0.339417
sz.300186,2013-02-26,2012-12-31,2013-02-26,2178561617.87,2073686011.68,0.052574,8.88,0.68,0.183498,0.129995
sz.300187,2013-02-27,2012-12-31,2013-02-27,1211948316.28,798567770.45,0.138647,6.93,0.4,0.665726,0.57081
sz.300188,2013-02-28,2012-12-31,2013-02-28,928645847.8,778604239.16,0.149646,10.83,0.72,0.30345300000000003,0.020119
sz.300189,2013-02-27,2012-12-31,2013-02-27,1582247206.81,1321398544.41,0.007698,4.7,0.2384,0.007065000000000002,0.103901
sz.300190,2013-02-28,2012-12-31,2013-02-28,1132152508.96,952664430.45,0.20724099999999998,7.4,0.69,0.343895,0.44751599999999997
sz.300191,2013-02-28,2012-12-31,2013-02-28,1152803864.27,1120244283.44,0.046783,7.76,0.53,0.15504600000000002,0.12268699999999999
sz.300192,2013-02-28,2012-12-31,2013-02-28,721658040.69,598552450.14,0.06175700000000001,7.74,0.41,0.255781,0.23434499999999997
sz.300193,2013-02-27,2012-12-31,2013-02-27,2064784658.35,1852469750.79,-0.12282699999999999,4.4,0.37,0.009385,-0.156612
sz.300194,2013-02-27,2012-12-31,2013-02-27,1804775566.39,1700990895.4,-0.050438,5.32,0.66,0.171399,-0.116961
sz.300195,2013-02-28,2012-12-31,2013-02-28,1414673132.14,1270619769.6,-0.07446799999999999,11.93,1.05,0.0428,-0.038373000000000004
sz.300197,2013-02-25,2012-12-31,2013-02-25,2449976488.34,1550288547.26,0.359138,14.85,1.03,0.45940299999999995,0.520704
sz.300198,2013-01-18,2012-12-31,2013-01-18,1125788300.0,1018829300.0,0.11234000000000001,10.21,0.469,0.48134499999999997,0.282615
sz.300199,2013-02-28,2012-12-31,2013-02-28,1123469205.86,1016046678.23,0.046623000000000005,9.05,0.45,0.364043,0.289613
sz.300200,2013-02-28,2012-12-31,2013-02-28,794949507.41,744973312.3,0.146058,8.14,0.56,0.113721,0.183719
sz.300201,2013-02-28,2012-12-31,2013-02-28,896368000.0,651562100.0,0.017658,4.36,0.16,0.211313,0.020782
sz.300202,2013-02-27,2012-12-31,2013-02-27,935141116.03,797271492.78,0.43106300000000003,19.24,0.84,1.0209,1.396755
sz.300202,2013-07-29,2013-06-30,2013-07-29,972363709.43,812334045.03,0.041139,4.85,0.13,0.607245,0.259832
sz.300203,2013-02-28,2012-12-31,2013-02-28,2191454955.92,1781200308.97,0.009932,10.47,0.4,0.13333399999999998,-0.23839200000000002
sz.300204,2013-02-01,2012-12-31,2013-02-01,1423614100.0,1243224500.0,0.43771499999999997,13.96,1.22,1.7021819999999999,0.615232
sz.300205,2013-02-26,2012-12-31,2013-02-26,1432543800.0,1002182800.0,0.05679,3.77,0.32,0.166246,1.98577
sz.300206,2013-02-28,2012-12-31,2013-02-28,1265935694.65,1174599756.8,0.004018,5.17,0.6,0.01909,-0.25806799999999996
sz.300207,2013-02-26,2012-12-31,2013-02-26,2105015922.74,1219481413.49,-0.042905,6.06,0.3,0.36868,-0.0944
sz.300209,2013-02-27,2012-12-31,2013-02-27,963938595.07,838314598.14,-0.30730599999999997,0.57,0.03,-0.088112,-1.069606
sz.300210,2013-02-25,2012-12-31,2013-02-25,969087115.82,671292579.46,0.152727,13.58,0.64,0.5043310000000001,0.333136
sz.300211,2013-02-25,2012-12-31,2013-02-25,539038562.61,469591197.24,-0.043626,5.18,0.46,-0.039061,-0.272163
sz.300212,2013-02-28,2012-12-31,2013-02-28,1483574970.01,762466772.88,0.167006,12.22,0.66,0.359199,0.5169560000000001
sz.300213,2013-02-28,2012-12-31,2013-02-28,907009084.95,702463168.42,-0.22736900000000002,3.12,0.17,0.180174,-0.70773
sz.300214,2013-02-28,2012-12-31,2013-02-28,1202641936.15,1146552584.21,0.0036950000000000004,9.07,0.5,0.060620000000000014,0.015597
sz.300215,2013-02-28,2012-12-31,2013-02-28,2219411883.41,1176760803.38,0.30003,12.56,0.79,0.48175,0.615185
sz.300216,2013-02-28,2012-12-31,2013-02-28,959615369.91,783819438.13,0.148098,9.86,0.53,0.38240799999999997,0.40512
sz.300217,2013-02-26,2012-12-31,2013-02-26,1401148847.25,1017371559.72,-0.058222,9.99,0.49,-0.078097,-0.244731
sz.300218,2013-02-25,2012-12-31,2013-02-25,1424636400.0,788157500.0,-0.040871,6.35,0.2311,0.12072999999999999,-0.259912
sz.300219,2013-02-26,2012-12-31,2013-02-26,975169831.23,763242499.89,-0.102612,6.44,0.1949,-0.036525999999999996,-0.366465
sz.300220,2013-02-27,2012-12-31,2013-02-27,384833059.94,282353125.77,-0.08166699999999999,4.75,0.379,0.020350999999999998,-0.12795
sz.300221,2013-02-26,2012-12-31,2013-02-26,910474497.21,684710798.82,-0.083608,5.25,0.18,0.121394,-0.333389
sz.300222,2013-02-28,2012-12-31,2013-02-28,753219925.77,605134993.73,-0.237179,4.79,0.26,0.367487,-0.559239
sz.300223,2013-02-23,2012-12-31,2013-02-23,1111442491.64,1086003371.45,-0.13439,4.65,0.4835,-0.364372,-0.906867
sz.300224,2013-01-29,2012-12-31,2013-01-29,1841590102.97,1350039801.47,-0.24493099999999998,11.57,0.63,-0.307195,-0.259231
sz.300225,2013-02-01,2012-12-31,2013-02-01,817580624.99,706780758.28,0.060262,7.99,0.55,-0.017236,0.264529
sz.300226,2013-02-25,2012-12-31,2013-02-25,642193521.55,361717093.35,-0.042242,10.21,0.44,1.7265599999999999,-0.073541
sz.300227,2013-02-28,2012-12-31,2013-02-28,415712123.0,317678021.66,0.047363999999999996,7.66,0.36,0.256369,0.0623
sz.300228,2013-02-28,2012-12-31,2013-02-28,2112888687.35,739730281.78,0.325015,16.65,0.85,0.541769,0.545529
sz.300229,2013-02-28,2012-12-31,2013-02-28,871312622.92,797536340.66,0.024058,9.92,0.38,0.102931,0.0067599999999999995
sz.300230,2013-02-26,2012-12-31,2013-02-26,604930750.11,505430762.86,-0.009612,10.25,0.3095,0.023552,0.027311000000000002
sz.300231,2013-02-28,2012-12-31,2013-02-28,409738312.76,319341510.42,0.06868300000000001,13.22,0.5011,0.6993699999999999,0.164182
sz.300232,2013-02-27,2012-12-31,2013-02-27,911476932.39,568164702.49,-0.176525,5.0,0.31,0.072659,-0.499771
sz.300233,2013-02-20,2012-12-31,2013-02-20,1469824100.0,975564700.0,-0.11884700000000001,4.3,0.34,0.013838999999999999,-0.176474
sz.300234,2013-02-25,2012-12-31,2013-02-25,425145283.11,382017367.48,-0.145337,6.99,0.22,-0.222708,-0.459866
sz.300235,2013-02-28,2012-12-31,2013-02-28,308528184.56,297234740.28,-0.026491000000000004,7.77,0.26,0.029657999999999997,0.048181
sz.300236,2013-02-27,2012-12-31,2013-02-27,432618195.39,374229503.69,0.016621,11.08,0.47,-0.04562,-0.336255
sz.300237,2013-02-27,2012-12-31,2013-02-27,921142712.53,553241590.24,-0.56134,3.27,0.32,-0.147585,-0.666143
sz.300238,2013-02-27,2012-12-31,2013-02-27,541907349.81,454273113.73,-0.026379000000000003,8.41,0.3,0.147063,-0.134793
sz.300239,2013-02-22,2012-12-31,2013-02-22,491327702.89,324028678.2,0.072156,11.36,0.2345,0.231393,0.7035
sz.300240,2013-02-27,2012-12-31,2013-02-27,1446721416.29,938653709.69,0.107797,11.49,0.61,0.627005,0.29830500000000004
sz.300241,2013-02-22,2012-12-31,2013-02-22,719589068.6,533090700.22,0.12849000000000002,9.05,0.44,0.713114,0.528109
sz.300242,2013-02-28,2012-12-31,2013-02-28,334477744.1,285143489.64,-0.272345,1.56,0.0605,-0.267453,-0.801795
sz.300243,2013-02-27,2012-12-31,2013-02-27,641083520.27,365844361.79,-0.035508,9.3,0.42,-0.016519,-0.101127
sz.300244,2013-02-27,2012-12-31,2013-02-27,706638591.55,509076622.62,0.194936,12.17,0.65,0.464866,0.548086
sz.300244,2013-07-18,2013-06-30,2013-07-18,796985365.6,543342383.44,0.12248599999999996,8.57,0.38,0.463045,0.561541
sz.300245,2013-02-28,2012-12-31,2013-03-07,628854700.0,521424900.0,-0.041779000000000004,9.53,0.36,0.397646,-0.12186300000000001
sz.300246,2013-02-27,2012-12-31,2013-02-27,434832400.0,371181900.0,0.046277,9.96,0.51,0.152657,0.133096
sz.300247,2013-02-28,2012-12-31,2013-02-28,635985807.89,564431948.93,-0.334411,3.3,0.23,0.189864,-0.657227
sz.300248,2013-02-28,2012-12-31,2013-02-28,548453305.04,491462688.16,0.0031260000000000003,8.89,0.47,0.136598,0.22007100000000002
sz.300249,2013-02-27,2012-12-31,2013-02-27,596988635.46,476944620.03,-0.10713699999999997,5.78,0.36,0.269237,-0.113311
sz.300250,2013-02-26,2012-12-31,2013-02-26,457474488.59,353956239.81,-0.129253,7.16,0.31,0.615129,-0.215993
sz.300250,2013-07-25,2013-06-30,2013-07-25,424384144.37,361395733.49,0.020605000000000002,4.28,0.19,0.08774900000000001,-0.004811
sz.300251,2013-02-28,2012-12-31,2013-02-28,2156836480.85,1988846130.06,0.557496,16.59,1.29,0.4813270000000001,0.760368
sz.300252,2013-02-28,2012-12-31,2013-02-28,1267527000.0,668312200.0,0.02078,5.1,0.31,0.234391,0.16225499999999998
sz.300253,2013-02-27,2012-12-31,2013-02-27,627238382.52,528946116.49,0.081024,10.13,0.49,0.565542,0.11290399999999999
sz.300254,2013-02-28,2012-12-31,2013-02-28,823424632.26,595624854.29,-0.07614,4.28,0.19,0.1632,-0.38051199999999996
